Order,Player ID,Player Name,Country,Total earnings(year),Total Earnings(game),Percentage of Game,Total(Overall),Percentage of Total
30.,JONATHAN,Jonathan Amaral,India,"$3,857.86","$82,944.83",4.65%,"$82,944.83",4.65%
31.,Drigger,Shubham Quiriyal,India,"$3,604.01","$28,566.63",12.62%,"$28,566.63",12.62%
32.,SIMP,Kaushal Jaiswal,India,"$3,560.88","$4,065.77",87.58%,"$4,065.77",87.58%
33.,Ash,Ashish Bhatnagar,India,"$3,483.21","$34,517.97",10.09%,"$34,517.97",10.09%
34.,676,"Zhang, Min",China,"$3,450.46","$84,833.57",4.07%,"$84,833.57",4.07%
35.,宝藏涛,"Zhang, Futao",China,"$3,450.46","$62,806.97",5.49%,"$62,806.97",5.49%
36.,小帅,"Li, Shuai",China,"$3,450.46","$55,739.79",6.19%,"$55,739.79",6.19%
37.,Xiao7,"Peng, Yi-hsiang",Taiwan,"$3,450.46","$18,073.22",19.09%,"$18,073.22",19.09%
38.,Admino,Tanishk Singh,India,"$2,829.88","$14,297.89",19.79%,"$14,297.89",19.79%
39.,NinjaBoi,Tanjot Singh,India,"$2,803.52","$5,222.12",53.69%,"$5,222.12",53.69%
40.,Goblin,Harsh Paudwal,India,"$2,728.09","$59,311.43",4.60%,"$59,311.43",4.60%
41.,Mavi,Harmandeep Singh,India,"$2,683.68","$31,588.22",8.50%,"$31,588.22",8.50%
42.,BeasT,Harshit Yadav,India,"$2,683.68","$11,636.89",23.06%,"$11,636.89",23.06%
43.,Slug,Raghuraj Singh,India,"$2,683.68","$3,284.68",81.70%,"$3,284.68",81.70%
44.,Fierce,Ritesh Nawandar,India,"$2,675.43","$36,557.16",7.32%,"$36,557.16",7.32%
45.,SENSEI,Deepak Negi,India,"$2,675.43","$33,595.78",7.96%,"$33,595.78",7.96%
46.,Blaze,Hamza Hyderabadwala,India,"$2,562.89","$43,110.47",5.94%,"$43,110.47",5.94%
47.,AquaNox,Harsh Rao,India,"$2,562.89","$42,983.47",5.96%,"$42,983.47",5.96%
48.,魏无羡,"He, Tianyou",China,"$2,445.07","$282,079.33",0.87%,"$282,079.33",0.87%
49.,盒酱,"Jiang, Huaqiang",China,"$2,445.07","$85,011.16",2.88%,"$85,011.16",2.88%
50.,北鸢,"Han, Qilong",China,"$2,445.07","$37,350.92",6.55%,"$37,350.92",6.55%
51.,野桃,"Yan, Zhihong",China,"$2,445.07","$2,445.07",100.00%,"$2,445.07",100.00%
52.,Arclyn,Akshit Kumar,India,"$2,384.61","$2,384.61",100.00%,"$2,384.61",100.00%
53.,Armxn,Arman -,India,"$2,039.32","$3,560.26",57.28%,"$3,560.26",57.28%
54.,Raiden,Divyansh -,India,"$2,039.32","$3,560.26",57.28%,"$3,560.26",57.28%
55.,Zeref,Raj -,India,"$2,039.32","$3,560.26",57.28%,"$3,560.26",57.28%
56.,AnujTooOP,Anuj Dhankar,India,"$2,039.32","$2,760.52",73.87%,"$2,760.52",73.87%
57.,Godz,- -,India,"$2,039.32","$2,039.32",100.00%,"$2,039.32",100.00%
58.,ALTU,- -,India,"$2,011.69","$2,011.69",100.00%,"$2,011.69",100.00%
59.,Dope1,- -,India,"$2,011.69","$2,011.69",100.00%,"$2,011.69",100.00%
60.,FurY,- -,India,"$2,011.69","$2,011.69",100.00%,"$2,011.69",100.00%
61.,PHANTOM,- -,India,"$2,011.69","$2,011.69",100.00%,"$2,011.69",100.00%
62.,VeNoM,- -,India,"$2,011.69","$2,011.69",100.00%,"$2,011.69",100.00%
63.,Punkk,Ashutosh Singh,India,"$1,796.04","$24,053.76",7.47%,"$24,053.76",7.47%
64.,ZGOD,Abhishek Choudhary,India,"$1,758.11","$56,246.32",3.13%,"$56,246.32",3.13%
65.,Jelly,Gunjan Thakur,India,"$1,758.11","$25,425.87",6.91%,"$25,425.87",6.91%
66.,DeltaPG,Parth Garg,India,"$1,710.77","$80,767.51",2.12%,"$80,767.51",2.12%
67.,Justin,Justin Nadar,India,"$1,710.77","$73,065.39",2.34%,"$73,065.39",2.34%
68.,SHOGUN,Pawan Kumar,India,"$1,710.77","$68,922.15",2.48%,"$68,922.15",2.48%
69.,Robin,Robin Shekhawat,India,"$1,693.32","$19,970.40",8.48%,"$19,970.40",8.48%
70.,Zap,Parth Parihar,India,"$1,573.48","$2,537.03",62.02%,"$2,537.03",62.02%
71.,PRO,- -,India,"$1,573.48","$1,573.48",100.00%,"$1,573.48",100.00%
72.,OSAL,"Go, Han Bin",Republic of Korea,"$1,501.60","$101,695.03",1.48%,"$101,695.03",1.48%
73.,Nolbu,"Song, Su An",Republic of Korea,"$1,501.60","$25,110.34",5.98%,"$25,110.34",5.98%
74.,Chicken,"Jung, Yoo chan",Republic of Korea,"$1,501.60","$16,618.83",9.04%,"$16,618.83",9.04%
75.,Kay,"Lee, Seul Woo",Republic of Korea,"$1,501.60","$6,872.59",21.85%,"$6,872.59",21.85%
76.,Porico,"Kim, Si Hyun",Republic of Korea,"$1,501.60","$2,996.80",50.11%,"$2,996.80",50.11%
77.,Madwreck,Ayush Soni,India,"$1,433.48","$1,734.54",82.64%,"$1,734.54",82.64%
78.,Moksh,- -,India,"$1,433.48","$1,734.54",82.64%,"$1,734.54",82.64%
79.,Vishu,Vishu -,India,"$1,433.48","$1,734.54",82.64%,"$1,734.54",82.64%
80.,NinjaJOD,Shubham Sahoo,India,"$1,368.56","$48,842.85",2.80%,"$48,842.85",2.80%
81.,Crypto,Krish Pahwani,India,"$1,343.11","$1,644.16",81.69%,"$1,644.16",81.69%
82.,Insidious,- -,India,"$1,343.11","$1,644.16",81.69%,"$1,644.16",81.69%
83.,Owais,Mohammed Lakhani,India,"$1,241.99","$57,000.38",2.18%,"$57,000.38",2.18%
84.,Flawk,- -,India,"$1,241.99","$1,746.88",71.10%,"$1,746.88",71.10%
85.,Mafia,- -,India,"$1,241.99","$1,241.99",100.00%,"$1,241.99",100.00%
86.,Omega,Shorya Malik,India,"$1,241.99","$1,241.99",100.00%,"$1,241.99",100.00%
87.,IMMORTAL,Harsh Shrivastava,India,"$1,213.68","$22,582.51",5.37%,"$22,582.51",5.37%
88.,HunterZ,- -,India,"$1,213.68","$1,213.68",100.00%,"$1,213.68",100.00%
89.,Aadi,Aditya Dawar,India,"$1,169.13","$15,328.88",7.63%,"$15,328.88",7.63%
90.,Jazzyy,- -,India,"$1,169.13","$9,726.21",12.02%,"$9,726.21",12.02%
91.,Darklord,Parv -,India,"$1,169.13","$6,166.68",18.96%,"$6,166.68",18.96%
92.,Harsh,- -,India,"$1,169.13","$3,034.65",38.53%,"$3,034.65",38.53%
93.,Skipz,- -,India,"$1,169.13","$2,931.00",39.89%,"$2,931.00",39.89%
94.,SuKi,"Wan, Quanjun",China,"$1,150.16","$358,820.23",0.32%,"$358,820.23",0.32%
95.,Bamboo,"Luo, Tao",China,"$1,150.16","$355,529.24",0.32%,"$355,529.24",0.32%
96.,Justin,"Luo, Xiongjie",China,"$1,150.16","$166,259.55",0.69%,"$166,259.55",0.69%
97.,狼影,"Zhang, Xin",China,"$1,150.16","$155,286.36",0.74%,"$155,286.36",0.74%
98.,97,"Xu, Huayang",China,"$1,150.16","$135,042.83",0.85%,"$135,042.83",0.85%
99.,凌儿,"Tian, Qihan",China,"$1,150.16","$30,390.21",3.78%,"$30,390.21",3.78%
100.,Maxy,Ashwin -,India,"$1,076.35","$8,454.83",12.73%,"$8,454.83",12.73%
